    45.1833     0.3915    -0.0065    -0.0044   285.1360    23.7028    -0.0672   -51.3949     0.0000     0.0000  1017.8362     0.0000     5.2621     5.1848
    45.4333     0.3727    -0.0054    -0.0046   285.1208    23.6863    -0.0711   -51.0942     0.0000     0.0000  1017.8260     0.0000     5.2513     5.1852
    45.6833     0.3513    -0.0043    -0.0049   285.1063    23.6708    -0.0735   -50.8451     0.0000     0.0000  1017.8164     0.0000     5.2404     5.1857
    45.9333     0.3310    -0.0033    -0.0051   285.0927    23.6563    -0.0746   -50.6445     0.0000     0.0000  1017.8075     0.0000     5.2296     5.1862
    46.1833     0.3193    -0.0031    -0.0061   285.0807    23.6427    -0.0761   -47.9102     0.0000     0.0000  1017.7990     0.0000     5.2187     5.1868
    46.4333     0.3180    -0.0034    -0.0074   285.0691    23.6298    -0.0783   -47.9524     0.0000     0.0000  1017.7909     0.0000     5.2078     5.1873
    46.6833     0.3265    -0.0036    -0.0088   285.0578    23.6173    -0.0812   -47.9887     0.0000     0.0000  1017.7832     0.0000     5.1970     5.1879
    46.9333     0.3447    -0.0039    -0.0104   285.0464    23.6053    -0.0847   -48.0173     0.0000     0.0000  1017.7757     0.0000     5.1861     5.1885
    47.1833     0.3559    -0.0027    -0.0096   285.0348    23.5936    -0.0865   -48.8651     0.0000     0.0000  1017.7686     0.0000     5.1753     5.1890
    47.4333     0.3527    -0.0011    -0.0082   285.0235    23.5823    -0.0860   -48.5769     0.0000     0.0000  1017.7618     0.0000     5.1646     5.1896
    47.6833     0.3389     0.0003    -0.0070   285.0128    23.5717    -0.0835   -48.3341     0.0000     0.0000  1017.7554     0.0000     5.1538     5.1902
    47.9333     0.3204     0.0017    -0.0059   285.0026    23.5618    -0.0794   -48.1484     0.0000     0.0000  1017.7494     0.0000     5.1431     5.1907
    48.1833     0.3036     0.0026    -0.0051   284.9922    23.5526    -0.0742   -49.8182     0.0000     0.0000  1017.7440     0.0000     5.1323     5.1913
    48.4333     0.2905     0.0034    -0.0044   284.9822    23.5439    -0.0684   -49.7128     0.0000     0.0000  1017.7389     0.0000     5.1216     5.1919
    48.6833     0.2812     0.0041    -0.0038   284.9727    23.5358    -0.0618   -49.6515     0.0000     0.0000  1017.7342     0.0000     5.1109     5.1926
    48.9333     0.2753     0.0050    -0.0032   284.9633    23.5281    -0.0545   -49.6307     0.0000     0.0000  1017.7298     0.0000     5.1002     5.1932
    49.1833     0.2718     0.0068    -0.0016   284.9534    23.5207    -0.0449   -51.6325     0.0000     0.0000  1017.7258     0.0000     5.0895     5.1938
    49.4333     0.2753     0.0094     0.0004   284.9434    23.5136    -0.0322   -52.0820     0.0000     0.0000  1017.7219     0.0000     5.0788     5.1944
    49.6833     0.2953     0.0126     0.0028   284.9331    23.5066    -0.0160   -52.6328     0.0000     0.0000  1017.7182     0.0000     5.0682     5.1951
    49.9333     0.3472     0.0166     0.0056   284.9220    23.4991     0.0050   -53.2159     0.0000     0.0000  1017.7143     0.0000     5.0576     5.1957
    50.1833     0.4085     0.0161     0.0063   284.9202    23.5076     0.0228   -66.3258     0.0000     0.0000  1017.7211     0.0000     5.0470     5.1963
    50.4333     0.4434     0.0141     0.0061   284.9583    23.5557     0.0317   -65.8844     0.0001     0.0000  1017.7520     0.0000     5.0357     5.1977
    50.6833     0.4523     0.0121     0.0059   285.0018    23.6063     0.0351   -65.2327     0.0002     0.0000  1017.7839     0.0000     5.0225     5.2011
    50.9333     0.4728     0.0104     0.0058   285.0173    23.6259     0.0392   -64.8512     0.0003     0.0000  1017.7965     0.0000     5.0092     5.2047
    51.1833     0.4998     0.0093     0.0057   285.0166    23.6279     0.0450   -62.4468     0.0003     0.0000  1017.7982     0.0000     4.9975     5.2066
    51.4333     0.5112     0.0084     0.0056   285.0120    23.6259     0.0504   -62.0620     0.0003     0.0000  1017.7974     0.0000     4.9867     5.2077
    51.6833     0.5082     0.0075     0.0056   285.0052    23.6218     0.0556   -61.6665     0.0003     0.0000  1017.7953     0.0000     4.9760     5.2085
    51.9333     0.5021     0.0067     0.0055   284.9969    23.6163     0.0605   -61.2791     0.0002     0.0000  1017.7925     0.0000     4.9655     5.2092
    52.1833     0.5048     0.0049     0.0063   284.9804    23.6039     0.0658   -59.9289     0.0001     0.0000  1017.7856     0.0000     4.9552     5.2098
    52.4333     0.4941     0.0029     0.0076   284.9648    23.5923     0.0680   -59.8820     0.0000     0.0000  1017.7792     0.0000     4.9451     5.2101
    52.6833     0.4852     0.0008     0.0090   284.9504    23.5820     0.0676   -60.2457     0.0000     0.0000  1017.7736     0.0000     4.9350     5.2104
    52.9333     0.4952    -0.0014     0.0108   284.9385    23.5740     0.0648   -60.9460     0.0000     0.0000  1017.7694     0.0000     4.9248     5.2108
    53.1833     0.5050    -0.0046     0.0110   284.9280    23.5695     0.0588   -68.7885     0.0001     0.0000  1017.7677     0.0000     4.9147     5.2113
